origin;destination;year;month;avg_time_difference;count;;;;;;
EHTX;EHRD;2020;10;3438.0;1;;;;;;
EHRD;EBLG;2020;10;2328.0;1;;;;;;
EHVK;EDLG;2020;10;1073.0;2;;;;;;
EHBK;EGGW;2020;10;3299.0;2;;;;;;
EHAM;LFOK;2020;10;2813.0;1;;;;;;
EHAM;LPFR;2020;10;10.006.727.272.727.200;77;;;;;;
EHAM;EGGW;2020;10;2.652.109.090.909.090;55;;;;;;
EHAM;LEZG;2020;10;6.452.481.481.481.480;27;;;;;;
EHBK;LFLL;2020;10;3575.75;8;;;;;;
EHGG;EGTC;2020;10;4525.0;1;;;;;;
EHAM;EPMR;2020;10;4056.0;2;;;;;;
EHBK;LSZM;2020;10;2585.0;3;;;;;;
EHAM;EHGG;2020;10;2340.2;10;;;;;;
EHRD;EKRK;2020;10;5263.0;1;;;;;;
EHBK;ELLX;2020;10;1218.0;1;;;;;;
EHRD;EGPJ;2020;10;6.097.666.666.666.660;3;;;;;;
EHGG;EHDS;2020;10;1448.0;1;;;;;;
EHGG;EDKB;2020;10;5294.0;1;;;;;;
EHAM;LICP;2020;10;7790.0;1;;;;;;
EHAM;LFXA;2020;10;3941.5;2;;;;;;
EHLE;EDLS;2020;10;1964.5;2;;;;;;
EHRD;EHAM;2020;10;12.845.714.285.714.200;7;;;;;;
EHEH;EDDT;2020;10;3302.0;1;;;;;;
EHWO;EHWO;2020;10;3364.5;2;;;;;;
EHAM;LEBL;2020;10;6.217.393.939.393.930;99;;;;;;
EHAM;EBOS;2020;10;1388.0;1;;;;;;
EHAM;EGGD;2020;10;33.852.127.659.574.400;47;;;;;;
EHEH;EPKT;2020;10;4.886.173.913.043.470;23;;;;;;
EHAM;LIEE;2020;10;7561.0;4;;;;;;
EHEH;EDDP;2020;10;4692.5;2;;;;;;
EHAM;LOWI;2020;10;3977.0;5;;;;;;
EHGG;EHST;2020;10;920.0;3;;;;;;
EHAM;LFTF;2020;10;6733.0;3;;;;;;
EHRD;EDDW;2020;10;1905.0;1;;;;;;
EHST;EHGG;2020;10;618.5;2;;;;;;
EHRD;EGMC;2020;10;1968.0;1;;;;;;
EHAM;EDMO;2020;10;3755.0;1;;;;;;
EHVK;EDLF;2020;10;759.0;1;;;;;;
EHAM;EKBI;2020;10;2.840.875;64;;;;;;
EHEH;LIRA;2020;10;5.985.571.428.571.420;7;;;;;;
EHEH;EPLR;2020;10;5583.0;4;;;;;;
EHAM;LIMJ;2020;10;5252.1;10;;;;;;
EHAM;EETN;2020;10;6956.0;2;;;;;;
EHAM;EDSB;2020;10;2559.0;1;;;;;;
EHDB;EHAM;2020;10;814.4;5;;;;;;
EHVK;EHTL;2020;10;797.5;2;;;;;;
EHAM;ENBR;2020;10;4.318.545.454.545.450;22;;;;;;
EHAM;EGPD;2020;10;4.220.369.565.217.390;46;;;;;;
EHHO;EHTE;2020;10;21.183.333.333.333.300;3;;;;;;
EHAM;EGKB;2020;10;26.316.666.666.666.600;3;;;;;;
EHMZ;EHEH;2020;10;2566.4;5;;;;;;
EHEH;EKKA;2020;10;3722.0;2;;;;;;
EHBK;EBZW;2020;10;660.0;1;;;;;;
EHAM;EGLL;2020;10;26.298.315.789.473.600;190;;;;;;
EHAM;LYSM;2020;10;6130.6;5;;;;;;
EHRD;EHSE;2020;10;1910.5;6;;;;;;
EHGG;LIML;2020;10;4744.0;1;;;;;;
EHBK;LIRQ;2020;10;4627.0;1;;;;;;
EHAM;EHDL;2020;10;16.926.666.666.666.600;3;;;;;;
EHRD;EKCH;2020;10;3865.0;1;;;;;;
EHEH;LBSF;2020;10;7713.5;2;;;;;;
EHDR;EHKD;2020;10;2117.0;1;;;;;;
EHBD;LOWL;2020;10;5052.0;1;;;;;;
EHBK;EPWA;2020;10;5.200.571.428.571.420;7;;;;;;
EHAM;BIKF;2020;10;9723.0;7;;;;;;
EHGG;EHBD;2020;10;2732.0;2;;;;;;
EHGG;EDVE;2020;10;3275.5;2;;;;;;
EHTW;EHBK;2020;10;1846.0;1;;;;;;
EHDP;EHVK;2020;10;694.0;3;;;;;;
EHVK;EHVK;2020;10;11.275.405.405.405.400;37;;;;;;
EHEH;EYVI;2020;10;6.584.555.555.555.550;9;;;;;;
EHBD;EGPE;2020;10;8.425.333.333.333.330;3;;;;;;
EHGG;EHBK;2020;10;5.377.428.571.428.570;7;;;;;;
EHEH;EKYT;2020;10;4517.0;1;;;;;;
EHLE;EDDB;2020;10;5823.0;1;;;;;;
EHMZ;EBAW;2020;10;1823.5;2;;;;;;
EHRD;LFBX;2020;10;3947.0;1;;;;;;
EHLE;LOWS;2020;10;9497.0;1;;;;;;
EHDB;EHRD;2020;10;1448.0;2;;;;;;
EHLW;EHGG;2020;10;9.616.666.666.666.660;6;;;;;;
EHTX;EHLE;2020;10;1840.0;3;;;;;;
EHAM;LFNX;2020;10;5704.0;1;;;;;;
EHBK;EHBD;2020;10;1054.0;3;;;;;;
EHLE;EHMZ;2020;10;3051.0;1;;;;;;
EHAM;LBLS;2020;10;8523.0;1;;;;;;
EHEH;EHGR;2020;10;676.0;1;;;;;;
EHAM;EGTK;2020;10;7400.0;1;;;;;;
EHRD;ESMS;2020;10;8300.0;1;;;;;;
EHAM;EDXW;2020;10;2505.0;1;;;;;;
EHRD;EGGW;2020;10;4286.0;3;;;;;;
EHAM;LOWS;2020;10;4.783.333.333.333.330;6;;;;;;
EHEH;EHVK;2020;10;673.0;1;;;;;;
EHAM;LFPB;2020;10;2843.5;8;;;;;;
EHSE;EBLG;2020;10;6867.0;1;;;;;;
EHMZ;EHAM;2020;10;2199.0;1;;;;;;
EHBK;LSGG;2020;10;3637.75;4;;;;;;
EHSE;EHDL;2020;10;1997.0;1;;;;;;
EHGG;EDLS;2020;10;2511.0;2;;;;;;
EHEH;EDJA;2020;10;4668.0;1;;;;;;
EHEH;EBLG;2020;10;2702.0;1;;;;;;
EHAM;EHDS;2020;10;1343.5;2;;;;;;
EHGG;EDAZ;2020;10;5326.5;2;;;;;;
EHEH;LICZ;2020;10;8296.2;5;;;;;;
EHAL;EHLE;2020;10;2159.0;1;;;;;;
EHGG;EDWJ;2020;10;2447.0;1;;;;;;
EHAM;LFBF;2020;10;6240.0;1;;;;;;
EHAM;EDPI;2020;10;4327.0;1;;;;;;
EHRD;EDDK;2020;10;2283.0;4;;;;;;
EHAM;EHKD;2020;10;18.872.222.222.222.200;9;;;;;;
EHBK;EDHL;2020;10;2837.0;1;;;;;;
EHRD;LOWG;2020;10;5390.0;1;;;;;;
EHGG;EHGG;2020;10;3.512.950.276.243.090;181;;;;;;
EHAM;EGNM;2020;10;2.922.214.285.714.280;14;;;;;;
EHLE;EDWF;2020;10;2722.0;1;;;;;;
EHAM;LROP;2020;10;8.303.309.278.350.510;97;;;;;;
EHTW;EDDC;2020;10;3159.0;1;;;;;;
EHGG;EKEB;2020;10;1763.0;1;;;;;;
EHGG;EGCC;2020;10;37.536.666.666.666.600;3;;;;;;
EHBD;LPPM;2020;10;13674.0;1;;;;;;
EHEH;EHGG;2020;10;1833.0;1;;;;;;
EHAM;ESCF;2020;10;4831.0;1;;;;;;
EHEH;LEZL;2020;10;9.108.666.666.666.660;9;;;;;;
EHEH;LIRP;2020;10;4134.5;2;;;;;;
EHGG;EDWS;2020;10;1245.0;1;;;;;;
EHAM;EDRZ;2020;10;2782.0;1;;;;;;
EHST;EHOW;2020;10;773.0;1;;;;;;
EHAM;EFJY;2020;10;7159.0;1;;;;;;
EHAM;EHVK;2020;10;1530.0;2;;;;;;
EHBK;EDLN;2020;10;932.0;1;;;;;;
EHAM;LFST;2020;10;3219.25;8;;;;;;
EHEH;EPMO;2020;10;5.312.125;8;;;;;;
EHEH;LKTB;2020;10;4237.0;1;;;;;;
EHGG;EHAL;2020;10;15.436.666.666.666.600;3;;;;;;
EHTX;EHTE;2020;10;2275.0;1;;;;;;
EHKD;EHAM;2020;10;14.823.333.333.333.300;3;;;;;;
EHRD;LFDS;2020;10;7736.0;1;;;;;;
EHHV;EHTX;2020;10;2646.25;4;;;;;;
EHSE;EBAW;2020;10;1224.0;4;;;;;;
EHLE;EHAL;2020;10;2522.0;1;;;;;;
EHBK;LPFR;2020;10;9654.0;1;;;;;;
EHBD;EBAW;2020;10;2185.0;1;;;;;;
EHGG;LSZH;2020;10;5297.0;1;;;;;;
EHLE;EHHO;2020;10;1632.5;2;;;;;;
EHTE;EHAL;2020;10;2896.0;2;;;;;;
EHAM;EGCC;2020;10;3.125.274.509.803.920;102;;;;;;
EHEH;LEIB;2020;10;7.495.066.666.666.660;30;;;;;;
EHOW;EHLE;2020;10;2007.0;1;;;;;;
EHVK;EBCV;2020;10;1673.0;1;;;;;;
EHEH;LIPA;2020;10;4319.5;2;;;;;;
EHAM;EDDH;2020;10;25.216.216.216.216.200;74;;;;;;
EHEH;LMML;2020;10;9120.75;4;;;;;;
EHBK;EHBK;2020;10;4.448.333.333.333.330;9;;;;;;
EHDS;EHVK;2020;10;1559.0;1;;;;;;
EHGG;LOWW;2020;10;8185.0;1;;;;;;
EHAL;EHDR;2020;10;1463.5;2;;;;;;
EHTX;EHHO;2020;10;2427.0;1;;;;;;
EHBK;LEZG;2020;10;6504.0;1;;;;;;
EHAM;ENGM;2020;10;4.871.411.764.705.880;85;;;;;;
EHMZ;EHHV;2020;10;2884.0;1;;;;;;
EHAM;LZIB;2020;10;4915.0;2;;;;;;
EHSE;EHEH;2020;10;1909.0;1;;;;;;
EHVK;EGSS;2020;10;2596.0;1;;;;;;
EHEH;EDDS;2020;10;2454.0;1;;;;;;
EHEH;LIPE;2020;10;4.705.090.909.090.900;11;;;;;;
EHAM;LFML;2020;10;5.419.285.714.285.710;7;;;;;;
EHHO;EHLE;2020;10;1678.5;2;;;;;;
EHKD;EHTX;2020;10;7.161.232.876.712.320;73;;;;;;
EHVK;EHDL;2020;10;738.5;6;;;;;;
EHKD;EHLE;2020;10;4797.0;1;;;;;;
EHBD;EHHO;2020;10;4106.0;1;;;;;;
EHHO;EHSE;2020;10;4421.0;1;;;;;;
EHEH;LEVC;2020;10;7482.6;15;;;;;;
EHLE;LFPB;2020;10;3271.0;1;;;;;;
EHAM;LPPT;2020;10;9.340.246.153.846.150;130;;;;;;
EHRD;LFIB;2020;10;4.305.285.714.285.710;7;;;;;;
EHAM;EGFF;2020;10;35.908.888.888.888.800;18;;;;;;
EHRD;LOWW;2020;10;5.545.333.333.333.330;3;;;;;;
EHEH;EGSC;2020;10;2608.5;2;;;;;;
EHEH;EPZB;2020;10;3870.0;3;;;;;;
EHRD;LEZL;2020;10;11188.0;1;;;;;;
EHRD;LSZR;2020;10;6471.0;1;;;;;;
EHRD;LFMD;2020;10;5577.0;1;;;;;;
EHLE;EDXR;2020;10;4694.0;1;;;;;;
EHAM;EDDL;2020;10;15.802.857.142.857.100;70;;;;;;
EHTE;LFPN;2020;10;3992.0;1;;;;;;
EHMZ;EHLE;2020;10;2565.0;1;;;;;;
EHTX;EHAM;2020;10;2134.0;3;;;;;;
EHEH;EGSH;2020;10;2186.0;1;;;;;;
EHKD;EHKD;2020;10;4.444.084.507.042.250;71;;;;;;
EHRD;ETOU;2020;10;3745.0;1;;;;;;
EHRD;LIRP;2020;10;4479.0;1;;;;;;
EHVK;EHDS;2020;10;1477.0;2;;;;;;
EHDL;EHKD;2020;10;3610.0;1;;;;;;
EHGG;ESMS;2020;10;6479.0;1;;;;;;
EHAM;EDSK;2020;10;2789.0;1;;;;;;
EHEH;EGCC;2020;10;3.609.222.222.222.220;9;;;;;;
EHOW;EHGG;2020;10;8.703.333.333.333.330;3;;;;;;
EHGG;EDWE;2020;10;1884.0;1;;;;;;
EHEH;EVRA;2020;10;6456.0;1;;;;;;
EHAM;EDDT;2020;10;33.144.745.762.711.800;118;;;;;;
EHEH;LEPA;2020;10;6.814.714.285.714.280;14;;;;;;
EHAM;ENTO;2020;10;4.603.666.666.666.660;6;;;;;;
EHEH;LBWV;2020;10;8.603.666.666.666.660;3;;;;;;
EHEH;LYBE;2020;10;6519.25;4;;;;;;
EHRD;LFPB;2020;10;2888.0;3;;;;;;
EHRD;EPPO;2020;10;6273.0;1;;;;;;
EHEH;ETAR;2020;10;6611.5;2;;;;;;
EHBK;EDFM;2020;10;3450.0;1;;;;;;
EHRD;LEPA;2020;10;7953.0;2;;;;;;
EHTX;EHGG;2020;10;2858.0;2;;;;;;
EHAM;EPWR;2020;10;4130.75;8;;;;;;
EHMZ;EDRK;2020;10;2821.0;1;;;;;;
EHBK;EPKT;2020;10;5077.0;1;;;;;;
EHTE;EHMZ;2020;10;3852.0;2;;;;;;
EHRD;EHBD;2020;10;1633.5;2;;;;;;
EHAM;LKTB;2020;10;4717.0;1;;;;;;
EHRD;EHAM;2021;5;16.701.052.631.578.900;19;;;;;;
EHGG;EHAL;2021;5;20.052.857.142.857.100;7;;;;;;
EHTX;EHHV;2021;5;2577.0;1;;;;;;
EHBK;LIBP;2021;5;8478.0;1;;;;;;
EHAM;LFMN;2021;5;5617.1;20;;;;;;
EHBK;LEIB;2021;5;8111.5;2;;;;;;
EHTE;LFPN;2021;5;3692.0;1;;;;;;
EHEH;LIPE;2021;5;4.495.666.666.666.660;6;;;;;;
EHAM;LFHJ;2021;5;4132.0;1;;;;;;
EHLE;EHLE;2021;5;31.619.455.782.312.900;147;;;;;;
EHGG;EBOS;2021;5;2189.0;1;;;;;;
EHAM;LFMF;2021;5;4908.0;1;;;;;;
EHBD;LEGE;2021;5;9363.0;1;;;;;;
EHRD;LEAP;2021;5;5916.0;2;;;;;;
EHAM;EHHV;2021;5;927.25;8;;;;;;
EHRD;EHGG;2021;5;4726.0;8;;;;;;
EHHO;EHST;2021;5;895.0;5;;;;;;
EHRD;EFTU;2021;5;20208.0;1;;;;;;
EHBK;LFJD;2021;5;2852.0;1;;;;;;
EHAM;EDDN;2021;5;33.499.411.764.705.800;17;;;;;;
EHAM;LIPZ;2021;5;4.906.058.823.529.410;51;;;;;;
EHEH;EHRD;2021;5;1.835.875;8;;;;;;
EHHV;EHDB;2021;5;1581.0;3;;;;;;
EHMZ;EHDL;2021;5;3294.0;1;;;;;;
EHTW;EHTE;2021;5;1898.0;2;;;;;;
EHMZ;EBOS;2021;5;2138.0;2;;;;;;
EHEH;LFTH;2021;5;4731.0;1;;;;;;
EHHV;EHKD;2021;5;1677.0;1;;;;;;
EHAM;EGBB;2021;5;32.649.148.936.170.200;47;;;;;;
EHAM;EDWI;2021;5;1664.0;1;;;;;;
EHRD;EDLN;2021;5;3644.0;1;;;;;;
EHAL;EHLE;2021;5;3758.0;2;;;;;;
EHVK;EHHV;2021;5;1039.0;1;;;;;;
EHSE;EBKT;2021;5;14859.0;1;;;;;;
EHAM;LOWW;2021;5;5.006.260.416.666.660;96;;;;;;
EHAM;EPLE;2021;5;3902.0;2;;;;;;
EHLE;EDDG;2021;5;3980.5;2;;;;;;
EHTX;EHBD;2021;5;3595.0;1;;;;;;
EHEH;EPWS;2021;5;4348.0;2;;;;;;
EHAM;EGGP;2021;5;3333.0;1;;;;;;
EHMZ;EBAW;2021;5;1886.5;2;;;;;;
EHTX;EHHO;2021;5;2583.0;1;;;;;;
EHBK;EGLF;2021;5;3786.0;1;;;;;;
EHTL;EHHV;2021;5;1162.0;1;;;;;;
EHLE;EHOW;2021;5;30.733.333.333.333.300;3;;;;;;
EHAM;LGRP;2021;5;11.262.714.285.714.200;7;;;;;;
EHGG;EBZU;2021;5;2376.0;1;;;;;;
EHRD;LEIB;2021;5;9603.6;5;;;;;;
EHRD;LOWI;2021;5;39.416.666.666.666.600;3;;;;;;
EHRD;EDDB;2021;5;3449.0;1;;;;;;
EHOW;EHBK;2021;5;4295.0;1;;;;;;
EHAM;LFML;2021;5;5.375.423.076.923.070;26;;;;;;
EHBK;LFHC;2021;5;3590.0;1;;;;;;
EHDL;EHDL;2021;5;7504.0;4;;;;;;
EHRD;EGSH;2021;5;2133.0;1;;;;;;
EHMZ;EHEH;2021;5;2777.0;2;;;;;;
EHBD;EHOW;2021;5;4215.0;1;;;;;;
EHTX;EDFC;2021;5;10293.0;1;;;;;;
EHAM;EGTU;2021;5;3406.5;2;;;;;;
EHGR;EHBK;2021;5;1235.0;1;;;;;;
EHAM;LFGB;2021;5;2985.5;2;;;;;;
EHST;EHGG;2021;5;688.0;1;;;;;;
EHBK;LKOT;2021;5;10044.0;1;;;;;;
EHAM;LFHW;2021;5;3952.0;1;;;;;;
EHGG;LSGL;2021;5;6466.0;1;;;;;;
EHAM;LIED;2021;5;7400.5;2;;;;;;
EHAM;EPWA;2021;5;5.470.936.170.212.760;94;;;;;;
EHRD;EHBK;2021;5;1593.5;2;;;;;;
EHGG;EDDN;2021;5;6345.0;1;;;;;;
EHBK;LFHS;2021;5;2852.0;3;;;;;;
EHAM;EHTX;2021;5;6557.0;3;;;;;;
EHRD;LFXA;2021;5;4979.0;1;;;;;;
EHRD;EDDG;2021;5;4780.5;2;;;;;;
EHBK;EBCV;2021;5;1283.0;1;;;;;;
EHAM;LPMA;2021;5;13657.6;10;;;;;;
EHTE;EHTE;2021;5;4.345.621.428.571.420;140;;;;;;
EHBD;EHBD;2021;5;35.679.583.333.333.300;24;;;;;;
EHAM;LGAV;2021;5;9.747.444.444.444.440;54;;;;;;
EHRD;EDDL;2021;5;1639.5;2;;;;;;
EHAM;EPMR;2021;5;4326.25;4;;;;;;
EHAM;LGMK;2021;5;11104.0;3;;;;;;
EHHV;EHHO;2021;5;3263.0;1;;;;;;
EHTW;LKPR;2021;5;3528.0;2;;;;;;
EHRD;LSZB;2021;5;4554.0;1;;;;;;
EHBK;EHTE;2021;5;3342.0;1;;;;;;
EHBK;EGLL;2021;5;3046.0;1;;;;;;
EHAM;LFJD;2021;5;4165.0;2;;;;;;
EHRD;EGGW;2021;5;23.356.666.666.666.600;3;;;;;;
EHKD;ETHB;2021;5;8331.0;1;;;;;;
EHAM;LFRT;2021;5;4759.5;2;;;;;;
EHAM;LFBO;2021;5;5557.36;25;;;;;;
EHGG;LKPR;2021;5;3662.0;1;;;;;;
EHAM;LIPE;2021;5;5.121.366.666.666.660;30;;;;;;
EHSE;EHBD;2021;5;2105.0;1;;;;;;
EHBK;EHAM;2021;5;1690.8;5;;;;;;
EHAM;LGKO;2021;5;11049.0;9;;;;;;
EHBK;LFLL;2021;5;3679.75;4;;;;;;
EHKD;EHMZ;2021;5;4056.0;1;;;;;;
EHTE;EHDP;2021;5;1492.0;1;;;;;;
EHRD;EHGR;2021;5;10.044.444.444.444.400;9;;;;;;
EHBK;LOWW;2021;5;4679.0;10;;;;;;
EHTL;EHTE;2021;5;12619.0;1;;;;;;
EHBD;EBZW;2021;5;723.0;1;;;;;;
EHRD;LEMD;2021;5;8703.0;1;;;;;;
EHAM;LEIB;2021;5;8001.88;100;;;;;;
EHVK;EBWE;2021;5;867.0;1;;;;;;
EHRD;LEMG;2021;5;977.159.090.909.091;22;;;;;;
EHAM;LFNT;2021;5;5826.0;1;;;;;;
EHDB;EHGR;2021;5;9783.0;1;;;;;;
EHAM;EDDW;2021;5;2150.25;16;;;;;;
EHAM;EPKT;2021;5;4780.0;1;;;;;;
EHRD;EGWU;2021;5;2894.0;1;;;;;;
EHDL;EHTL;2021;5;4740.5;6;;;;;;
EHAM;EGSC;2021;5;2406.0;1;;;;;;
EHTE;LOAN;2021;5;7918.0;1;;;;;;
EHAM;LEBL;2021;5;65.589.140.625;128;;;;;;
EHAM;EFHK;2021;5;7.098.028.571.428.570;35;;;;;;
EHMZ;EHSE;2021;5;13.305.714.285.714.200;7;;;;;;
EHBK;EBKT;2021;5;16.976.666.666.666.600;3;;;;;;
EHAM;LDSR;2021;5;6514.0;4;;;;;;
EHTE;EHMZ;2021;5;4.117.666.666.666.660;3;;;;;;
EHTE;EHRD;2021;5;2230.0;2;;;;;;
EHRD;LPFR;2021;5;9.778.545.454.545.450;11;;;;;;
EHBD;ELLX;2021;5;2016.5;2;;;;;;
EHMZ;EHBD;2021;5;3198.0;1;;;;;;
EHGR;LKSA;2021;5;7084.0;1;;;;;;
EHAM;LFPG;2021;5;2.849.387.434.554.970;191;;;;;;
EHEH;EDDL;2021;5;1184.5;2;;;;;;
EHGG;EHBK;2021;5;4806.4;5;;;;;;
EHRD;EDDM;2021;5;4471.0;2;;;;;;
EHBK;LSZM;2021;5;2.721.076.923.076.920;13;;;;;;
EHKD;EGNT;2021;5;7723.0;1;;;;;;
EHLE;EDVM;2021;5;6098.0;1;;;;;;
EHAM;EHEH;2021;5;9.864.444.444.444.440;9;;;;;;
EHRD;EBKT;2021;5;1304.0;1;;;;;;
EHRD;EHEH;2021;5;3407.8;5;;;;;;
EHBK;LROP;2021;5;7365.5;2;;;;;;
EHBK;EHGG;2021;5;4573.2;5;;;;;;
EHEH;EHAL;2021;5;5134.0;2;;;;;;
EHRD;EDSB;2021;5;2854.0;1;;;;;;
EHLE;EHTE;2021;5;1387.6;5;;;;;;
EHGG;EHSE;2021;5;12.012.333.333.333.300;3;;;;;;
EHKD;EGNJ;2021;5;5362.0;1;;;;;;
EHEH;EPWA;2021;5;5310.0;4;;;;;;
EHBK;EPWA;2021;5;7833.0;1;;;;;;
EHGG;EGPD;2021;5;11070.0;1;;;;;;
EHLE;EHHV;2021;5;1445.0;3;;;;;;
EHST;EBAW;2021;5;4327.0;1;;;;;;
EHRD;LFQG;2021;5;4361.0;1;;;;;;
EHTE;EHHO;2021;5;1582.5;2;;;;;;
EHEH;LIME;2021;5;4189.0;8;;;;;;
EHAM;EHRD;2021;5;1.217.857.142.857.140;21;;;;;;
EHEH;EHTE;2021;5;2454.5;2;;;;;;
EHMZ;EHTE;2021;5;4084.25;4;;;;;;
EHAM;LPPR;2021;5;8.424.829.787.234.040;47;;;;;;
EHBK;EFHK;2021;5;7221.0;3;;;;;;
EHGG;EHOW;2021;5;1263.5;2;;;;;;
EHHV;EHTE;2021;5;1508.0;1;;;;;;
EHEH;LHBP;2021;5;5528.6;10;;;;;;
EHEH;EGKB;2021;5;2714.25;4;;;;;;
EHBK;EHVK;2021;5;17.276.666.666.666.600;3;;;;;;
EHBK;EBAW;2021;5;1051.0;1;;;;;;
EHRD;EBUL;2021;5;1601.0;1;;;;;;
EHBK;EHLE;2021;5;4075.0;1;;;;;;
EHEH;EDDN;2021;5;2566.0;1;;;;;;
EHTL;EDFA;2021;5;28309.0;1;;;;;;
EHAM;LKMT;2021;5;4857.5;2;;;;;;
EHEH;LROP;2021;5;7920.5;8;;;;;;
EHAM;EGKK;2021;5;27.226.666.666.666.600;6;;;;;;
EHAM;LSZM;2021;5;3.537.222.222.222.220;9;;;;;;
EHRD;LFMN;2021;5;6206.0;1;;;;;;
EHAM;LYSM;2021;5;6719.0;1;;;;;;
EHRD;EPBY;2021;5;9378.0;1;;;;;;
EHRD;EDDN;2021;5;3018.0;1;;;;;;
EHWO;EHSE;2021;5;5160.0;1;;;;;;
EHRD;ESGG;2021;5;4394.0;1;;;;;;
EHAM;LFMD;2021;5;5470.0;1;;;;;;
EHEH;EHBD;2021;5;654.0;1;;;;;;
EHAM;ENGM;2021;5;4.932.473.684.210.520;57;;;;;;
EHLE;EHMZ;2021;5;3196.0;7;;;;;;
EHEH;LBWV;2021;5;8.335.285.714.285.710;7;;;;;;
EHRD;EHND;2021;5;809.25;8;;;;;;
EHGG;EHRD;2021;5;4.379.333.333.333.330;9;;;;;;
EHGG;EHEH;2021;5;9476.0;1;;;;;;
EHGG;ESSB;2021;5;5947.0;1;;;;;;
EHSE;LFQC;2021;5;3265.0;1;;;;;;
EHAM;LIMA;2021;5;5.409.428.571.428.570;7;;;;;;
EHMZ;EBSG;2021;5;2311.0;1;;;;;;
EHRD;LEAL;2021;5;8.181.166.666.666.660;18;;;;;;
EHAM;LFHV;2021;5;3912.0;1;;;;;;
EHAM;LFDJ;2021;5;9032.0;1;;;;;;
EHTE;EHDB;2021;5;13295.0;1;;;;;;
EHAM;LFGK;2021;5;2924.0;1;;;;;;
EHRD;LFMD;2021;5;5903.5;2;;;;;;
EHBK;LFAC;2021;5;3036.0;1;;;;;;
EHBK;EBMB;2021;5;1235.0;1;;;;;;
EHAM;LMML;2021;5;9.111.363.636.363.630;11;;;;;;
EHGG;EKRK;2021;5;6302.5;2;;;;;;
EHEH;LSGG;2021;5;3095.5;2;;;;;;
EHEH;EGDR;2021;5;5194.0;1;;;;;;
EHMZ;EGHS;2021;5;9394.0;1;;;;;;
EHHV;EHSE;2021;5;1880.0;2;;;;;;
EHBK;LFXA;2021;5;3187.0;4;;;;;;
EHAM;LFTF;2021;5;5006.0;1;;;;;;
EHAM;EGPH;2021;5;38.989.148.936.170.200;47;;;;;;
EHEH;EGGW;2021;5;2878.0;4;;;;;;
EHAM;LIRA;2021;5;7649.0;1;;;;;;
EHTW;EHGG;2021;5;1445.0;1;;;;;;
EHEH;EGLF;2021;5;3730.0;2;;;;;;
EHAM;LIML;2021;5;5.009.186.440.677.960;59;;;;;;
EHAM;LIRP;2021;5;5.835.266.666.666.660;15;;;;;;
EHAM;EHTE;2021;5;2738.0;4;;;;;;
EHDP;EHVK;2021;5;782.0;1;;;;;;
EHEH;EDDB;2021;5;3148.0;1;;;;;;
EHGG;EDXR;2021;5;2961.0;1;;;;;;
EHAM;EDDB;2021;5;34.951.805.555.555.500;72;;;;;;
EHRD;EHSE;2021;5;12.455.555.555.555.500;9;;;;;;
EHBK;EDDR;2021;5;2393.0;1;;;;;;
EHAM;EDHF;2021;5;4018.0;2;;;;;;
EHTL;EHVK;2021;5;7.593.333.333.333.330;3;;;;;;
EHMZ;EDKL;2021;5;4139.0;1;;;;;;
EHAM;EDMO;2021;5;3833.0;1;;;;;;
EHVK;EHVK;2021;5;4.446.641.509.433.960;53;;;;;;
EHRD;LFAT;2021;5;3919.0;1;;;;;;
EHAM;EPKK;2021;5;5.402.479.166.666.660;48;;;;;;
EHMZ;EHTX;2021;5;3913.5;2;;;;;;
EHAM;LIEE;2021;5;7.639.333.333.333.330;3;;;;;;
EHMZ;EHRD;2021;5;1.472.357.142.857.140;14;;;;;;
EHBK;EHBD;2021;5;1393.0;3;;;;;;
EHLE;EGPC;2021;5;5317.0;1;;;;;;
EHBD;EHGR;2021;5;731.0;1;;;;;;
EHEH;LBWN;2021;5;8677.0;1;;;;;;
EHWO;EHRD;2021;5;1065.5;4;;;;;;
EHTW;LFMY;2021;5;5907.0;1;;;;;;
EHMZ;EHAM;2021;5;5719.0;1;;;;;;
EHTX;EGNJ;2021;5;6901.0;1;;;;;;
EHEH;EIME;2021;5;4550.0;1;;;;;;
EHRD;ENGM;2021;5;5402.0;1;;;;;;
EHEH;LEIB;2021;5;7759.0;15;;;;;;
EHDR;EHAM;2021;5;2021.0;1;;;;;;
EHEH;LPBJ;2021;5;9300.0;1;;;;;;
EHLW;EHKD;2021;5;1188.0;1;;;;;;
EHAM;LEMD;2021;5;7.660.630.769.230.760;130;;;;;;
EHTE;EHGG;2021;5;4.944.666.666.666.660;12;;;;;;
EHAM;EHKD;2021;5;951.0;6;;;;;;
EHRD;EHDB;2021;5;1918.0;1;;;;;;
EHBK;EDRY;2021;5;1907.0;1;;;;;;
EHRD;EBMB;2021;5;1250.0;1;;;;;;
EHBD;EYVI;2021;5;9549.0;1;;;;;;
EHTE;EVRA;2021;5;10438.0;1;;;;;;
EHAM;EDDV;2021;5;2400.1;20;;;;;;
EHAM;EFNS;2021;5;7.040.222.222.222.220;9;;;;;;
EHHV;EHVK;2021;5;1411.5;2;;;;;;
EHLE;LFLB;2021;5;5387.0;1;;;;;;
EHRD;LFMV;2021;5;7299.0;1;;;;;;
EHDB;EHHV;2021;5;711.0;1;;;;;;
EHEH;LFOK;2021;5;2056.0;1;;;;;;
